DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific
12/31/1994,-0.010137435292427012,-0.019023738682643482,-0.013192709565999952,-0.013712299144498705,-0.020170093154201332,0.025868441042100128,0.07827646331619816,-0.022826277381667752,0.03642243230559586,-0.0076113360962400435,0.0004748492041469427,,0.0011091313215827792,0.04636355046203924,,0.011639920314114073,0.004023743693782972,-0.03201684015864973,-0.01916917159606482,0.01969874394691318,,0.00685953114381745,-0.005856722379544285,0.0017725455047582698,0.001502375171857285,0.0013299316602826015,-0.00043608471485828953,0.000971003516960093,0.0034658548028737076
01/31/1995,0.022811133060247128,0.018030138388717802,0.038343698455967676,0.043337028231948044,-0.012138074326908048,0.012127776822978102,0.013613912532866968,0.0214394349205956,0.025563174363252932,0.01565603946594849,0.012654114180670552,,-0.04886665410674685,0.06523934460107877,,0.0624030109042223,0.017200257651762498,-0.0010841820286960693,0.0492345731773461,-0.025280802192797328,,-0.018230796135075708,0.058571704647187306,0.020889221553237063,0.017376284162589385,0.015127694681976655,0.01599759900076641,0.022068224892246253,0.01279664914644422
02/28/1995,0.042974963492506874,0.0411268424211554,0.013998213869672375,0.0016880857444618775,-0.012702825592604826,-0.030169524685719637,0.03316768676193886,0.004510731872526745,-0.04236333980830956,-0.011442774366567668,0.0006708180905934478,,0.08039909332416656,-0.037492948407450995,,-0.0021798257329681756,0.021006148925690703,-0.005663170053039413,-0.013381002801971086,-0.001402977866228266,,0.02393377214496765,-0.00043442373553027186,0.00868173065956538,0.010288557397517545,0.011358123794471788,-0.006664341802311409,0.00833656950522913,0.024547288928770134
03/31/1995,-0.000407149573400321,0.008146315788316308,0.05377240132220515,-0.02575448960289723,-0.05818578607063444,-0.028385345970516597,-0.07362211191002345,0.032043636427342516,0.011608247008350763,-0.07825555079660576,-0.004353913385642498,,-0.015801017134402972,0.0022479361331715487,,-0.004030339886075748,0.00396076163355579,-0.022228802443991592,0.004716261102542345,-0.04511444319739684,,-0.0017681719544993786,-0.0892023064566984,-0.019540743582781975,-0.013687586915493112,-0.009575106048613106,-0.023981203433437397,-0.019848424760161087,0.002221648991086925
04/30/1995,-0.0004021966608882509,0.028124763763203747,-0.0285138326357274,0.02318800178319571,0.03187714121044604,-0.013440897630859844,0.04555224928503142,-0.03213620503580195,-0.010856296753847923,0.01258876102924767,0.010900614068704084,,-0.007468313759493802,0.009930325293344273,,-0.0734680700971796,-0.011407987008972153,0.01926413554053172,-0.07792184201665606,-0.01217154907022251,,-0.07767300227926562,0.026685865638333254,0.013974739888648165,0.0025667905531448166,-0.005183206858049394,0.003151085639624445,0.014438259355263416,-0.0130293927317769
05/31/1995,-0.010392162206342977,0.05653797254647938,0.011645958636973854,0.0029517616916141113,0.014809492895466651,0.0038185531125486337,0.027733109703589737,0.012910904504830449,-0.07488838765264011,0.012761317535352087,0.014993273930446005,,0.00014962594066603163,-0.013458486338083123,,0.024295287956259626,0.016161873809895352,0.03245780051609348,-0.018379604492021917,-0.008808763591380359,,-0.013572275921959236,-0.03866862561093895,0.013001436578662071,0.012699856028806435,0.012497185508690632,0.012303373769248342,0.012509378704437633,0.013222175254656361
06/30/1995,-0.0040334295577982935,0.013537377384251696,-0.015548934931908905,-0.016352604885253835,0.004394348658553657,-0.03563579440108617,-0.022887087779545134,0.0025841842303589444,-0.04992666978095043,-0.016898871524627566,-0.02635191877719828,,0.016573413531928524,-0.0611795709154561,,-0.069170517392348,0.008386402800065187,-0.05696303978392137,0.023042151353098905,0.06283349939329906,,-0.034197421061557653,-0.013811170470447038,-0.036148285424914044,-0.01957695737004438,-0.007866041442053091,-0.026631806768852878,-0.03516342007945537,0.007139450151476474
07/31/1995,0.0011743454903849412,-0.014114447682632768,-0.010604081595956126,0.010839804229807614,0.002607503917121527,0.012049415424373185,0.0025545493995215093,0.033725589313739784,-0.060522636538682395,-0.011201138923884597,0.027850301340874656,,-0.00014842162024938585,-0.03967104895622202,,0.04526501700685173,0.013901293578044273,-0.02939275594607039,-0.0019283842185880157,-0.061461871706483866,0.003796143452615336,-0.010931456754873468,0.038139413621578834,-0.027299268030728116,-0.0051019484391328475,0.011403947728289383,0.011721405703753405,-0.025431437007973935,0.011187504899688682
08/31/1995,0.0067391538947639065,0.013603395057851391,-0.016931550916411152,0.014430527866063043,-0.04475898458357992,0.01812784407051273,-0.06899140264449193,0.0008399274593503663,-0.04687494819207668,-0.022026309256261936,-0.02711802859343377,,-0.03743215102355039,0.0662963423311736,,-0.033153064235381086,-0.006182737805011334,-0.021971595743502017,0.004806091553641131,0.01714743813411393,0.02961498618822388,-0.0014976276696225446,-0.0706429634293425,0.014620898023833793,-0.0007063669600079793,-0.011855019206874259,-0.020195433401903364,0.014611716260798343,-0.007012439093939286
09/30/1995,0.028069039822257787,-0.01724012825334822,0.013661865465654323,-0.023189237483473308,-0.020993534696052137,-0.030936082539538876,-0.04861957374645874,-0.0010185297451897213,-0.009455525613661662,-0.06096432662519586,-0.03596918481484241,,-0.00248897765121169,0.0629189827217411,,0.0004812651591529632,-0.006018930366401696,-0.03206361018640069,0.059344651974585015,0.03935485987907785,-0.007584666882288841,-0.03651063273246147,-0.005842202174421789,-0.011190568244744395,-0.01424764630367097,-0.016569076764538466,-0.03057944240545532,-0.011755506325403613,-0.0050261799489313645
10/31/1995,0.01085749387006518,-0.06093709866304712,0.037733795445664645,0.03145729984861405,-0.03693563254543625,-0.004319933844717766,0.004221779229962339,-0.05101699641194875,0.09621740835733109,-0.0017524564240864572,-0.03737789241141215,,0.00923332864629057,-0.09960209924561465,,-0.059606925629973995,-0.00390640272413397,-0.05352982584216383,-0.03455019669372,-0.04521733771868155,-0.055391149231310215,-0.011419089405021135,-0.010134618211594913,-0.007003892008716584,-0.009690473316503221,-0.011778136767851468,-0.02638942817657721,-0.005234906392837025,-0.0030023167572135467
11/30/1995,-0.018874690712106564,-0.10353373168492362,-0.003632651446288125,-0.04120056362161359,-0.02823752688665107,0.015792814576903926,-0.011830669810340444,-0.002438268578677901,3.051161457335444e-05,0.028358657334730603,0.003934143891694868,,0.03737856704894662,-0.03111163412059012,,-0.08176926554141778,0.022681974921340824,0.010562634667307691,-0.10015609060532132,-0.02665247265802819,-0.045096774651298445,-0.029808533284507478,-0.042602936251730686,-0.003613068355395004,0.002886960828156637,0.008013742464514752,-0.001137205639325456,-0.005319159007489584,0.019255116925209977
12/31/1995,-0.031089370766899736,0.021520906875189778,0.02273187798949718,0.01027934695834507,-0.01391665547366028,-0.00831483424611542,-0.05005125413833112,-0.0029985555038066734,0.06449497254363286,-0.0271946484670156,0.010284739852594958,,0.00016121165430357624,0.014312060672450867,,-0.010967059523953144,0.04712277842465165,0.07133519142708875,-0.01659293962218412,0.017208312080431366,0.008710880894071585,0.00295196102780116,-0.004968170179965127,0.005204976802010013,0.014804704099473666,0.02246591621077631,0.0034133581529660452,0.0054385760134400395,0.03888695334762032
01/31/1996,-0.026461893823891337,-0.008170473356258364,0.01886033555062621,-0.04026999843399351,0.010467555385697387,0.07077905927125142,0.03743977854322241,0.0661885708123533,-0.0009692821575802346,-0.020098702744239662,-0.01027753728800343,,0.03277608848605764,0.03638040984191347,,0.041441790675807395,0.03318726041930378,-0.07282185174664914,0.01593485586928412,0.016845937446037736,0.04167884947828893,-0.00669318369616519,-0.008949683563276002,0.005958833420229035,0.011488988098253572,0.01582925816957012,0.004357747749179626,0.0038451996144273234,0.029037587560739514
02/29/1996,0.03716041526775177,-0.0172269148152782,-0.005183178269339056,-0.05207873266523566,0.007721141423462209,-0.02743668861151569,0.004691744562768522,-0.009228300086100349,0.05735307786356361,-0.0066721617005379204,0.009073841557512343,,0.008753165558761081,-0.01212843073943139,,-0.1060920297992071,-0.004246137872580288,-0.01901814526410679,0.06401324759453625,-0.042667190645422036,-0.034985595600980135,0.008031175931322503,0.033064004199259756,-0.024522116155257758,-0.014059329137074632,-0.00569584103040556,-0.0068756275072399545,-0.025816514062706884,-0.0012869532218887907
03/31/1996,0.015274654367127334,0.004571915243848364,-0.002275926754457874,0.005772596704940379,-0.024382801251892215,0.04018218551673505,-0.037340351412696274,-0.03958173027399835,0.042722880144256105,-0.01172745329065417,0.007608405371492824,,-0.0050839857262589975,0.0028037548161000334,,-0.03778470293835469,0.00519484272121942,-0.08224225161127341,0.01037125562569204,0.04446678509959734,-0.05771813110314303,-0.007378843657728706,0.0035104537847084616,0.018261643146480936,0.008441058443262515,0.0004981696647222782,-0.005055308255675987,0.017679431802047247,0.004765980606796134
04/30/1996,-0.01528605356082113,-0.019918760515011295,-0.0211552871395457,0.026745578742840816,0.02521027878874669,0.01990727858247505,-0.03338084238507414,0.06396266443078313,0.015136210538064597,-0.020760310099367248,0.0012684828878870577,,-0.012196882520864358,-0.09097232725074521,,0.08104159460558208,0.02799830390173173,0.00816151357212709,0.017827894900481596,0.06456142948601866,-0.11364324077784335,-0.011792729455411953,0.03771981529576984,-0.030619290936940727,-0.004440651280956532,0.0167318882135903,0.00932052660573891,-0.02794227481123489,0.022158987538009843
05/31/1996,-0.015481444516449894,0.017854821389367097,-0.03647231449618762,-0.017785944737462183,0.02961762450514091,-0.012086118874410924,0.021285794416963086,0.0187439086105021,-0.1307083428259568,-0.0007180756709848544,-0.035116288958369005,,0.023671065764128165,-0.047013847520202545,,0.02864126282171159,0.01575672300810302,-0.030716970139188622,-0.017324064987937062,-0.046779429471202255,0.13594223077909318,-0.08032264170734271,-0.033069231962991885,-0.024047943358686687,-0.011356037923244921,-0.0012537321872061696,-0.015054252919186962,-0.023753944620085784,0.010918884703176507
06/30/1996,0.019262330097130843,-0.024400812437218825,0.022677305078006284,0.08582906308407028,-0.04223885880087751,-0.03358950002572878,-0.014206029441649405,-0.024541869558712025,0.12228058482325843,-0.03201180008644369,-0.0178065138896125,,-0.00482437448549051,0.02107371109795203,,-0.03458893114859002,0.010595336717410727,0.0007648037782886797,0.010435138635244466,-0.039345866941507636,-0.024156444999365465,0.029866920211172467,0.03408688503453894,0.026763483566407384,0.012575429199553755,0.0007960607619351264,-0.018666831662237784,0.029539841807935743,0.010471881709453098
07/31/1996,0.028870941591194747,-0.002885493407522196,-0.015309526296339701,0.031930723874142905,-0.03380641536362421,-0.0102833293503227,-0.03383160035934844,-0.0016001411701767575,0.004198654265698945,0.0031914965856925962,0.009196465735171647,,0.0235943014692199,0.0010005143318075399,0.01054599162549533,-0.007147061285005828,0.005784470084746693,-0.020448828562540954,0.015164456785553256,-0.05066752355719294,-0.031054436776072572,0.03532897328932124,0.004624308088637929,0.040362941728203844,0.020682010093996034,0.004516320443357992,-0.002860196957304797,0.039979783891930465,0.00873005393371212
08/31/1996,-0.025955040230240627,0.00998145695657909,-0.04269112818760168,-0.025059735982301375,0.006208536567815905,-0.021511730773617392,-0.025762230289496656,0.012215722822692548,-0.018160611302953378,0.009499776031575787,-0.021866176140890665,,0.0070877024477814105,-0.02870571379837449,-0.04901157327996082,0.01282226919756986,-0.003198294936802333,-0.03862051703179269,-0.07127980758957074,-0.054104702218548066,-0.022412619674001634,0.023187826788381813,-0.0014630353439366063,-0.012026013461718112,-0.010175025819739978,-0.008695008987611606,-0.013810235575467806,-0.012634005639387505,-0.0029654724904614946
09/30/1996,0.02064096294736801,0.02613074108847019,-0.026431737104911715,-0.00908819618756366,-0.009942401496060774,0.011219169236971164,0.04144156543758377,0.004853360898228583,-0.0013187021612241553,-0.004102294829089695,-0.02155104268108449,,-0.005384340559366054,0.021873591028447097,-0.1034750071512638,-0.10544973240324713,0.008770684577745783,-0.0009466220176828739,0.037607941747639165,-0.015872489094698967,-0.0627753728670032,0.015418421991529522,-0.01672677958536638,-0.04274252286616221,-0.0206867420124279,-0.0024281490258786444,-0.013873871910755533,-0.04115394181317833,0.008594508778198633
10/31/1996,-0.010004068452367862,-0.0361339379953377,-0.03685006703198392,0.054214601877287605,-0.036180100515492176,0.021937995734685488,-0.002331468041260724,0.04539620477166332,-0.013761751278603337,0.0028342883685321834,-0.021376508888818268,,0.005293747190861796,-0.004329694229764095,0.021287142102256497,0.02262393391718239,0.009545229660803045,-0.003881691804854122,-0.03382566758100983,-0.20711289682917927,-0.011726338631393877,-0.03936541485709324,-0.0659486578584285,0.031228357497970483,0.014979594743493538,0.0011032759164655958,-0.00846181181744668,0.03230239168500246,0.005358290510391197
11/30/1996,0.0031745194092757853,-0.005085734020941011,0.0031053850985481857,0.021466969385827563,0.0014980862648844824,0.029406534668730853,0.005680868315811427,0.0018974882709348277,-0.08286301592457802,-0.0011591116009352443,0.01693387748030925,,0.06009579380148378,-0.02733053081187691,-0.09901604172397252,0.09354075155348679,9.753367670048722e-05,-0.00016813569978252514,-0.008070284185728001,0.02459164646274007,0.0016180060874285106,0.01805179702627216,-0.043696844574628114,0.009177428971093568,0.00918833817329767,0.00919785669030047,0.011650138618031908,0.009779812115194408,0.005648532825365952
12/31/1996,0.0426661678908851,0.03176872326612797,-0.04869172109403658,-0.021134154214084194,-0.01332108739012276,0.0042949831858014155,0.04389418915877504,0.05168432045562705,-0.00754455425952728,0.002493049368970602,0.027437141718082012,,-0.0010992362061386597,0.0016944800546616528,-0.06928336477036104,-0.03751645629687422,-0.01014202514898713,0.02432784062683047,0.02256539992139707,0.033524436268182835,0.013503092523454364,-0.008219714233838497,-0.012357574681678585,0.01255741172512684,0.006734422935190648,0.0015500049695812562,0.010977066665398317,0.01085351583034234,-0.005865587014427413
01/31/1997,0.02012686713721892,0.03328113581892961,0.06210659665832059,0.006231631162537113,0.03224487472780309,0.05936516173578396,-0.048119904911633704,0.011369487941819445,-0.08861547002643894,0.03633449502966394,0.005593854873631853,,-0.008659778397380018,-0.013286969065138213,0.0897361208961533,0.02636172415678293,-0.008946252134858983,-0.005421057055234942,-0.1374167786488303,0.025132282226826654,0.05087125548743068,-0.02159509652030153,-0.0011097263344569067,-0.02535085582747658,-0.008812788062134449,0.0059809471209522,0.018012383549652265,-0.02372938524091714,-0.007360606114182467
02/28/1997,0.025613541143291063,-0.014182448352954322,0.007826159680976672,0.046574853210522515,-0.016495496535729234,0.01937752439186329,0.005311827800760077,-0.03251110399171629,0.08536886792593583,-0.008453928188404479,0.007562267073186933,,-0.050774594886791015,-0.009762416283795056,-0.17234476715665,0.025274145302766414,-0.01016218820413732,0.027010547370564332,-0.033062940147415266,0.05195870535998756,0.004465757834668522,0.007077344581258946,0.06778394218177529,0.04148108497489069,0.021514811692917506,0.0020663502756177957,0.007897084898850147,0.041736778134541075,-0.01044630773454519
