DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific
04/30/1971,,,,,,,,,,,,,,,,,,,,,,,,-0.0105968398147,,,,,
05/31/1971,,,,,,,,,,,,,,,,,,,,,,,,0.0166921071736,,,,,
06/30/1971,,,,,,,,,,,,,,,,,,,,,,,,0.00698813179349,,,,,
07/31/1971,,,,,,,,,,,,,,,,,,,,,,,,0.0263337279718,,,,,
08/31/1971,,,,,,,,,,,,,,,,,,,,,,,,-0.0273041624529,,,,,
09/30/1971,,,,,,,,,,,,,,,,,,,,,,,,0.0226037033369,,,,,
10/31/1971,,,,,,,,,,,,,,,,,,,,,,,,0.0263866131074,,,,,
11/30/1971,,,,,,,,,,,,,,,,,,,,,,,,0.0178672522042,,,,,
12/31/1971,,,,,,,,,,,,,,,,,,,,,,,,-0.0142251668861,,,,,
01/31/1972,,,,,,,,,,,,,,,,,,,,,,,,-0.0156813451205,,,,,
02/29/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0112185205847,,,,,
03/31/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0056068266929,,,,,
04/30/1972,,,,,,,,,,,,,,,,,,,,,,,,-0.00150431386842,,,,,
05/31/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0349830934615,,,,,
06/30/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0287623257296,,,,,
07/31/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0225955107449,,,,,
08/31/1972,,,,,,,,,,,,,,,,,,,,,,,,-0.0130523837823,,,,,
09/30/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0162080084972,,,,,
10/31/1972,,,,,,,,,,,,,,,,,,,,,,,,0.00255953611843,,,,,
11/30/1972,,,,,,,,,,,,,,,,,,,,,,,,-0.0242053570926,,,,,
12/31/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0306228485561,,,,,
01/31/1973,,,,,,,,,,,,,,,,,,,,,,,,0.0291149673556,,,,,
02/28/1973,,,,,,,,,,,,,,,,,,,,,,,,0.013724661755,,,,,
03/31/1973,,,,,,,,,,,,,,,,,,,,,,,,-0.00434321943327,,,,,
04/30/1973,,,,,,,,,,,,,,,,,,,,,,,,0.0112095788858,,,,,
05/31/1973,,,,,,,,,,,,,,,,,,,,,,,,0.020652732317,,,,,
06/30/1973,,,,,,,,,,,,,,,,,,,,,,,,0.0161502172624,,,,,
07/31/1973,,,,,,,,,,,,,,,,,,,,,,,,-0.0244466157604,,,,,
08/31/1973,,,,,,,,,,,,,,,,,,,,,,,,-0.00186971876214,,,,,
09/30/1973,,,,,,,,,,,,,,,,,,,,,,,,-0.0519987109563,,,,,
10/31/1973,,,,,,,,,,,,,,,,,,,,,,,,0.00915596155611,,,,,
11/30/1973,,,,,,,,,,,,,,,,,,,,,,,,0.0202566876641,,,,,
12/31/1973,,,,,,,,,,,,,,,,,,,,,,,,-0.0216079756547,,,,,
01/31/1974,,,,,,,,,,,,,,,,,,,,,,,,-0.0331877042163,,,,,
02/28/1974,,,,,,,,,,,,,,,,,,,,,,,,-0.0208499895984,,,,,
03/31/1974,,,,,,,,,,,,,,,,,,,,,,,,0.0314336569132,,,,,
04/30/1974,,,,,,,,,,,,,,,,,,,,,,,,0.0325499439373,,,,,
05/31/1974,,,,,,,,,,,,,,,,,,,,,,,,0.0447347274363,,,,,
06/30/1974,,,,,,,,,,,,,,,,,,,,,,,,0.017009740452,,,,,
07/31/1974,,,,,,,,,,,,,,,,,,,,,,,,-0.0150077031768,,,,,
08/31/1974,,,,,,,,,,,,,,,,,,,,,,,,0.0015415922602,,,,,
09/30/1974,,,,,,,,,,,,,,,,,,,,,,,,-0.0237906747639,,,,,
10/31/1974,,,,,,,,,,,,,,,,,,,,,,,,0.0151345905611,,,,,
11/30/1974,,,,,,,,,,,,,,,,,,,,,,,,-0.0133328285797,,,,,
12/31/1974,,,,,,,,,,,,,,,,,,,,,,,,0.0101294572365,,,,,
01/31/1975,,,,,,,,,,,,,,,,,,,,,,,,-0.0576746357934,,,,,
02/28/1975,,,,,,,,,,,,,,,,,,,,,,,,0.0275139167523,,,,,
03/31/1975,,,,,,,,,,,,,,,,,,,,,,,,0.000137457086081,,,,,
04/30/1975,,,,,,,,,,,,,,,,,,,,,,,,0.0290346352016,,,,,
05/31/1975,,,,,,,,,,,,,,,,,,,,,,,,-0.0170908122288,,,,,
06/30/1975,,,,,,,,,,,,,,,,,,,,,,,,-0.0367392980005,,,,,
07/31/1975,,,,,,,,,,,,,,,,,,,,,,,,-0.00647874915953,,,,,
08/31/1975,,,,,,,,,,,,,,,,,,,,,,,,0.0200493544396,,,,,
09/30/1975,,,,,,,,,,,,,,,,,,,,,,,,0.0149845841668,,,,,
10/31/1975,,,,,,,,,,,,,,,,,,,,,,,,0.000194666067524,,,,,
11/30/1975,,,,,,,,,,,,,,,,,,,,,,,,-0.00173347968003,,,,,
12/31/1975,,,,,,,,,,,,,,,,,,,,,,,,-0.0143176379366,,,,,
01/31/1976,,,,,,,,,,,,,,,,,,,,,,,,-0.0283633294144,,,,,
02/29/1976,,,,,,,,,,,,,,,,,,,,,,,,-0.0246759430293,,,,,
03/31/1976,,,,,,,,,,,,,,,,,,,,,,,,0.00140152520535,,,,,
04/30/1976,,,,,,,,,,,,,,,,,,,,,,,,-0.00862174025485,,,,,
05/31/1976,,,,,,,,,,,,,,,,,,,,,,,,0.0127979513292,,,,,
06/30/1976,,,,,,,,,,,,,,,,,,,,,,,,-0.0137390022076,,,,,
07/31/1976,,,,,,,,,,,,,,,,,,,,,,,,-0.00196914613278,,,,,
08/31/1976,,,,,,,,,,,,,,,,,,,,,,,,-0.00149046986984,,,,,
09/30/1976,,,,,,,,,,,,,,,,,,,,,,,,0.0081940406878,,,,,
10/31/1976,,,,,,,,,,,,,,,,,,,,,,,,-0.000884866917324,,,,,
11/30/1976,,,,,,,,,,,,,,,,,,,,,,,,-0.0200573857926,,,,,
12/31/1976,,,,,,,,,,,,,,,,,,,,,,,,-0.00886005828319,,,,,
01/31/1977,,,,,,,,,,,,,,,,,,,,,,,,-0.0262774001747,,,,,
02/28/1977,,,,,,,,,,,,,,,,,,,,,,,,0.0207489458587,,,,,
03/31/1977,,,,,,,,,,,,,,,,,,,,,,,,-0.00847717010887,,,,,
04/30/1977,,,,,,,,,,,,,,,,,,,,,,,,-0.0173460287334,,,,,
05/31/1977,,,,,,,,,,,,,,,,,,,,,,,,-0.00700317654675,,,,,
06/30/1977,,,,,,,,,,,,,,,,,,,,,,,,-0.00833277488788,,,,,
07/31/1977,,,,,,,,,,,,,,,,,,,,,,,,0.00918374926227,,,,,
08/31/1977,,,,,,,,,,,,,,,,,,,,,,,,0.0305399879699,,,,,
09/30/1977,,,,,,,,,,,,,,,,,,,,,,,,0.00350445105438,,,,,
10/31/1977,,,,,,,,,,,,,,,,,,,,,,,,0.0105124966937,,,,,
11/30/1977,,,,,,,,,,,,,,,,,,,,,,,,-0.00643568657434,,,,,
12/31/1977,,,,,,,,,,,,,,,,,,,,,,,,0.00370811575748,,,,,
01/31/1978,,,,,,,,,,,,,,,,,,,,,,,,-0.0108314031617,,,,,
02/28/1978,,,,,,,,,,,,,,,,,,,,,,,,-0.000427320601121,,,,,
03/31/1978,,,,,,,,,,,,,,,,,,,,,,,,-0.0143248009624,,,,,
04/30/1978,,,,,,,,,,,,,,,,,,,,,,,,0.0302931908542,,,,,
05/31/1978,,,,,,,,,,,,,,,,,,,,,,,,0.00529382059131,,,,,
06/30/1978,,,,,,,,,,,,,,,,,,,,,,,,-0.00319604498282,,,,,
